,0,1,2,3,4,5,6,7,8,9
0,0.0,8.142275344939013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,6.555681707243716e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,6.468927523443504e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,6.40910845350692e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,6.319505158685911e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,6.261764163156043e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,6.118873403414013e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,6.063882517509439e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,5.997660362449854e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,5.944308424464335e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,5.856529431405089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,5.805064116383546e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,5.74305885813857e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,5.693093364275035e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,5.610725820729295e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,5.562490091595713e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,5.516252561990415e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,5.469238845723923e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,5.348568908098328e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,5.303697490122811e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,5.225203082784775e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,5.181885734571615e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,5.097715462829165e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,5.055984253968651e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,4.966504528562453e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,4.926384477401533e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,4.864184821740871e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,4.825306010282056e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,4.762892396045377e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,4.72522914513267e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,4.685314443535147e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,4.648573196781749e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,4.5841787657739496e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,4.548627714995847e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,4.461841748717929e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,4.42771239092056e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,4.386486590315108e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,4.353223033746787e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,4.238454768442864e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,4.206869779856288e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,4.1081425375559293e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,4.078010468144539e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,4.0236709726205077e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,3.994468191174983e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,3.9606286800092e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,3.9321129498248715e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,6.211998655411246e-06,3.893342107827483e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.4732686800609764e-09,3.8655535146427163e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.451184380686966e-09,3.7800539625725097e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.4334278767821423e-09,3.7534750958790195e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.4164930599583261e-09,3.6782884147933525e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.3993824664662435e-09,3.6527805120419765e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.3554905015867427e-09,3.6104891414505025e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.339494627849939e-09,3.5856863926382934e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.2976780717788508e-09,3.5068275189811007e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.282713493102301e-09,3.4830898482190914e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.2562401486333411e-09,3.4031643818681786e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.2419994983606685e-09,3.380475815204123e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.2059424667311147e-09,3.326197981576356e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.1925631497391067e-09,3.3042778643965034e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.1765543529177257e-09,3.250731144155066e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.1636693714043592e-09,3.2295557343023606e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.1444948939588536e-09,3.209196958228118e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
