,R,cidx
80,0.5171717171717172,0.0
81,0.5236363636363637,0.0
82,0.5301010101010101,0.0
83,0.5365656565656566,0.0
84,0.5430303030303031,0.0
85,0.5494949494949495,0.0
86,0.555959595959596,0.0
87,0.5624242424242424,0.0
88,0.5688888888888889,0.0
89,0.5753535353535354,0.0
90,0.5818181818181818,0.0
91,0.5882828282828283,0.0
92,0.5947474747474748,0.0
93,0.6012121212121213,0.0
94,0.6076767676767677,0.0
95,0.6141414141414141,0.0
96,0.6206060606060606,0.0
97,0.6270707070707071,0.0
98,0.6335353535353536,0.0
99,0.64,0.0
100,0.0,0.010101010101010102
101,0.0064646464646464655,0.010101010101010102
102,0.012929292929292931,0.010101010101010102
103,0.019393939393939397,0.010101010101010102
104,0.025858585858585862,0.010101010101010102
105,0.032323232323232316,0.010101010101010102
106,0.03878787878787879,0.010101010101010102
107,0.04525252525252525,0.010101010101010102
108,0.051717171717171724,0.010101010101010102
109,0.058181818181818175,0.010101010101010102
110,0.06464646464646465,0.010101010101010102
111,0.07111111111111111,0.010101010101010102
112,0.07757575757575758,0.010101010101010102
113,0.08404040404040405,0.010101010101010102
114,0.0905050505050505,0.010101010101010102
115,0.09696969696969696,0.010101010101010102
116,0.10343434343434343,0.010101010101010102
117,0.1098989898989899,0.010101010101010102
118,0.11636363636363635,0.010101010101010102
119,0.12282828282828286,0.010101010101010102
120,0.1292929292929293,0.010101010101010102
121,0.13575757575757574,0.010101010101010102
122,0.14222222222222222,0.010101010101010102
123,0.1486868686868687,0.010101010101010102
124,0.15515151515151515,0.010101010101010102
125,0.16161616161616166,0.010101010101010102
126,0.1680808080808081,0.010101010101010102
127,0.17454545454545453,0.010101010101010102
128,0.18101010101010104,0.010101010101010102
129,0.1874747474747475,0.010101010101010102
130,0.19393939393939394,0.010101010101010102
131,0.2004040404040404,0.010101010101010102
132,0.2068686868686869,0.010101010101010102
133,0.21333333333333326,0.010101010101010102
134,0.2197979797979798,0.010101010101010102
135,0.2262626262626263,0.010101010101010102
136,0.23272727272727275,0.010101010101010102
137,0.2391919191919192,0.010101010101010102
138,0.2456565656565657,0.010101010101010102
139,0.2521212121212121,0.010101010101010102
140,0.2585858585858586,0.010101010101010102
141,0.26505050505050504,0.010101010101010102
142,0.27151515151515154,0.010101010101010102
143,0.277979797979798,0.010101010101010102
144,0.28444444444444444,0.010101010101010102
145,0.2909090909090909,0.010101010101010102
146,0.2973737373737374,0.010101010101010102
147,0.30383838383838385,0.010101010101010102
148,0.3103030303030303,0.010101010101010102
149,0.3167676767676768,0.010101010101010102
150,0.3232323232323233,0.010101010101010102
151,0.3296969696969697,0.010101010101010102
152,0.3361616161616162,0.010101010101010102
153,0.3426262626262626,0.010101010101010102
154,0.34909090909090906,0.010101010101010102
155,0.3555555555555556,0.010101010101010102
156,0.3620202020202021,0.010101010101010102
157,0.3684848484848485,0.010101010101010102
158,0.374949494949495,0.010101010101010102
159,0.38141414141414137,0.010101010101010102
160,0.3878787878787879,0.010101010101010102
161,0.3943434343434343,0.010101010101010102
162,0.4008080808080808,0.010101010101010102
163,0.4072727272727273,0.010101010101010102
164,0.4137373737373738,0.010101010101010102
165,0.42020202020202013,0.010101010101010102
166,0.4266666666666665,0.010101010101010102
167,0.4331313131313131,0.010101010101010102
168,0.4395959595959596,0.010101010101010102
169,0.4460606060606061,0.010101010101010102
170,0.4525252525252526,0.010101010101010102
171,0.458989898989899,0.010101010101010102
172,0.4654545454545455,0.010101010101010102
173,0.4719191919191919,0.010101010101010102
174,0.4783838383838384,0.010101010101010102
175,0.4848484848484849,0.010101010101010102
176,0.4913131313131313,0.010101010101010102
177,0.4977777777777778,0.010101010101010102
178,0.5042424242424243,0.010101010101010102
179,0.5107070707070708,0.010101010101010102
180,0.5171717171717172,0.010101010101010102
181,0.5236363636363637,0.010101010101010102
182,0.5301010101010101,0.010101010101010102
183,0.5365656565656566,0.010101010101010102
184,0.5430303030303031,0.010101010101010102
185,0.5494949494949495,0.010101010101010102
186,0.555959595959596,0.010101010101010102
187,0.5624242424242424,0.010101010101010102
188,0.5688888888888889,0.010101010101010102
189,0.5753535353535354,0.010101010101010102
190,0.5818181818181818,0.010101010101010102
191,0.5882828282828283,0.010101010101010102
192,0.5947474747474748,0.010101010101010102
193,0.6012121212121213,0.010101010101010102
194,0.6076767676767677,0.010101010101010102
195,0.6141414141414141,0.010101010101010102
196,0.6206060606060606,0.010101010101010102
197,0.6270707070707071,0.010101010101010102
198,0.6335353535353536,0.010101010101010102
199,0.64,0.010101010101010102
200,0.0,0.020202020202020204
201,0.0064646464646464655,0.020202020202020204
202,0.012929292929292931,0.020202020202020204
203,0.019393939393939397,0.020202020202020204
204,0.025858585858585862,0.020202020202020204
205,0.032323232323232316,0.020202020202020204
206,0.03878787878787879,0.020202020202020204
207,0.04525252525252525,0.020202020202020204
208,0.051717171717171724,0.020202020202020204
209,0.058181818181818175,0.020202020202020204
210,0.06464646464646465,0.020202020202020204
211,0.07111111111111111,0.020202020202020204
212,0.07757575757575758,0.020202020202020204
213,0.08404040404040405,0.020202020202020204
214,0.0905050505050505,0.020202020202020204
215,0.09696969696969696,0.020202020202020204
216,0.10343434343434343,0.020202020202020204
217,0.1098989898989899,0.020202020202020204
218,0.11636363636363635,0.020202020202020204
219,0.12282828282828286,0.020202020202020204
220,0.1292929292929293,0.020202020202020204
221,0.13575757575757574,0.020202020202020204
222,0.14222222222222222,0.020202020202020204
223,0.1486868686868687,0.020202020202020204
224,0.15515151515151515,0.020202020202020204
225,0.16161616161616166,0.020202020202020204
226,0.1680808080808081,0.020202020202020204
227,0.17454545454545453,0.020202020202020204
228,0.18101010101010104,0.020202020202020204
229,0.1874747474747475,0.020202020202020204
230,0.19393939393939394,0.020202020202020204
231,0.2004040404040404,0.020202020202020204
232,0.2068686868686869,0.020202020202020204
233,0.21333333333333326,0.020202020202020204
234,0.2197979797979798,0.020202020202020204
235,0.2262626262626263,0.020202020202020204
236,0.23272727272727275,0.020202020202020204
237,0.2391919191919192,0.020202020202020204
238,0.2456565656565657,0.020202020202020204
239,0.2521212121212121,0.020202020202020204
240,0.2585858585858586,0.020202020202020204
241,0.26505050505050504,0.020202020202020204
242,0.27151515151515154,0.020202020202020204
243,0.277979797979798,0.020202020202020204
244,0.28444444444444444,0.020202020202020204
245,0.2909090909090909,0.020202020202020204
246,0.2973737373737374,0.020202020202020204
247,0.30383838383838385,0.020202020202020204
248,0.3103030303030303,0.020202020202020204
249,0.3167676767676768,0.020202020202020204
250,0.3232323232323233,0.020202020202020204
251,0.3296969696969697,0.020202020202020204
252,0.3361616161616162,0.020202020202020204
253,0.3426262626262626,0.020202020202020204
254,0.34909090909090906,0.020202020202020204
255,0.3555555555555556,0.020202020202020204
256,0.3620202020202021,0.020202020202020204
257,0.3684848484848485,0.020202020202020204
258,0.374949494949495,0.020202020202020204
259,0.38141414141414137,0.020202020202020204
260,0.3878787878787879,0.020202020202020204
261,0.3943434343434343,0.020202020202020204
262,0.4008080808080808,0.020202020202020204
263,0.4072727272727273,0.020202020202020204
264,0.4137373737373738,0.020202020202020204
265,0.42020202020202013,0.020202020202020204
266,0.4266666666666665,0.020202020202020204
267,0.4331313131313131,0.020202020202020204
268,0.4395959595959596,0.020202020202020204
269,0.4460606060606061,0.020202020202020204
270,0.4525252525252526,0.020202020202020204
271,0.458989898989899,0.020202020202020204
272,0.4654545454545455,0.020202020202020204
273,0.4719191919191919,0.020202020202020204
274,0.4783838383838384,0.020202020202020204
275,0.4848484848484849,0.020202020202020204
276,0.4913131313131313,0.020202020202020204
277,0.4977777777777778,0.020202020202020204
278,0.5042424242424243,0.020202020202020204
279,0.5107070707070708,0.020202020202020204
280,0.5171717171717172,0.020202020202020204
281,0.5236363636363637,0.020202020202020204
282,0.5301010101010101,0.020202020202020204
283,0.5365656565656566,0.020202020202020204
284,0.5430303030303031,0.020202020202020204
285,0.5494949494949495,0.020202020202020204
286,0.555959595959596,0.020202020202020204
287,0.5624242424242424,0.020202020202020204
288,0.5688888888888889,0.020202020202020204
289,0.5753535353535354,0.020202020202020204
290,0.5818181818181818,0.020202020202020204
291,0.5882828282828283,0.020202020202020204
292,0.5947474747474748,0.020202020202020204
293,0.6012121212121213,0.020202020202020204
294,0.6076767676767677,0.020202020202020204
295,0.6141414141414141,0.020202020202020204
296,0.6206060606060606,0.020202020202020204
297,0.6270707070707071,0.020202020202020204
298,0.6335353535353536,0.020202020202020204
299,0.64,0.020202020202020204
300,0.0,0.030303030303030307
301,0.0064646464646464655,0.030303030303030307
302,0.012929292929292931,0.030303030303030307
303,0.019393939393939397,0.030303030303030307
304,0.025858585858585862,0.030303030303030307
305,0.032323232323232316,0.030303030303030307
306,0.03878787878787879,0.030303030303030307
307,0.04525252525252525,0.030303030303030307
308,0.051717171717171724,0.030303030303030307
309,0.058181818181818175,0.030303030303030307
310,0.06464646464646465,0.030303030303030307
311,0.07111111111111111,0.030303030303030307
312,0.07757575757575758,0.030303030303030307
313,0.08404040404040405,0.030303030303030307
314,0.0905050505050505,0.030303030303030307
315,0.09696969696969696,0.030303030303030307
316,0.10343434343434343,0.030303030303030307
317,0.1098989898989899,0.030303030303030307
318,0.11636363636363635,0.030303030303030307
319,0.12282828282828286,0.030303030303030307
320,0.1292929292929293,0.030303030303030307
321,0.13575757575757574,0.030303030303030307
322,0.14222222222222222,0.030303030303030307
323,0.1486868686868687,0.030303030303030307
324,0.15515151515151515,0.030303030303030307
325,0.16161616161616166,0.030303030303030307
326,0.1680808080808081,0.030303030303030307
327,0.17454545454545453,0.030303030303030307
328,0.18101010101010104,0.030303030303030307
329,0.1874747474747475,0.030303030303030307
330,0.19393939393939394,0.030303030303030307
331,0.2004040404040404,0.030303030303030307
332,0.2068686868686869,0.030303030303030307
333,0.21333333333333326,0.030303030303030307
334,0.2197979797979798,0.030303030303030307
335,0.2262626262626263,0.030303030303030307
336,0.23272727272727275,0.030303030303030307
337,0.2391919191919192,0.030303030303030307
338,0.2456565656565657,0.030303030303030307
339,0.2521212121212121,0.030303030303030307
340,0.2585858585858586,0.030303030303030307
341,0.26505050505050504,0.030303030303030307
342,0.27151515151515154,0.030303030303030307
343,0.277979797979798,0.030303030303030307
344,0.28444444444444444,0.030303030303030307
345,0.2909090909090909,0.030303030303030307
346,0.2973737373737374,0.030303030303030307
347,0.30383838383838385,0.030303030303030307
348,0.3103030303030303,0.030303030303030307
349,0.3167676767676768,0.030303030303030307
350,0.3232323232323233,0.030303030303030307
351,0.3296969696969697,0.030303030303030307
352,0.3361616161616162,0.030303030303030307
353,0.3426262626262626,0.030303030303030307
354,0.34909090909090906,0.030303030303030307
355,0.3555555555555556,0.030303030303030307
356,0.3620202020202021,0.030303030303030307
357,0.3684848484848485,0.030303030303030307
358,0.374949494949495,0.030303030303030307
359,0.38141414141414137,0.030303030303030307
360,0.3878787878787879,0.030303030303030307
361,0.3943434343434343,0.030303030303030307
362,0.4008080808080808,0.030303030303030307
363,0.4072727272727273,0.030303030303030307
364,0.4137373737373738,0.030303030303030307
365,0.42020202020202013,0.030303030303030307
366,0.4266666666666665,0.030303030303030307
367,0.4331313131313131,0.030303030303030307
368,0.4395959595959596,0.030303030303030307
369,0.4460606060606061,0.030303030303030307
370,0.4525252525252526,0.030303030303030307
371,0.458989898989899,0.030303030303030307
372,0.4654545454545455,0.030303030303030307
373,0.4719191919191919,0.030303030303030307
374,0.4783838383838384,0.030303030303030307
375,0.4848484848484849,0.030303030303030307
376,0.4913131313131313,0.030303030303030307
377,0.4977777777777778,0.030303030303030307
378,0.5042424242424243,0.030303030303030307
379,0.5107070707070708,0.030303030303030307
380,0.5171717171717172,0.030303030303030307
381,0.5236363636363637,0.030303030303030307
382,0.5301010101010101,0.030303030303030307
383,0.5365656565656566,0.030303030303030307
384,0.5430303030303031,0.030303030303030307
385,0.5494949494949495,0.030303030303030307
386,0.555959595959596,0.030303030303030307
387,0.5624242424242424,0.030303030303030307
388,0.5688888888888889,0.030303030303030307
389,0.5753535353535354,0.030303030303030307
390,0.5818181818181818,0.030303030303030307
391,0.5882828282828283,0.030303030303030307
392,0.5947474747474748,0.030303030303030307
393,0.6012121212121213,0.030303030303030307
394,0.6076767676767677,0.030303030303030307
395,0.6141414141414141,0.030303030303030307
396,0.6206060606060606,0.030303030303030307
397,0.6270707070707071,0.030303030303030307
398,0.6335353535353536,0.030303030303030307
399,0.64,0.030303030303030307
400,0.0,0.040404040404040414
401,0.0064646464646464655,0.040404040404040414
402,0.012929292929292931,0.040404040404040414
403,0.019393939393939397,0.040404040404040414
404,0.025858585858585862,0.040404040404040414
405,0.032323232323232316,0.040404040404040414
406,0.03878787878787879,0.040404040404040414
407,0.04525252525252525,0.040404040404040414
408,0.051717171717171724,0.040404040404040414
409,0.058181818181818175,0.040404040404040414
410,0.06464646464646465,0.040404040404040414
411,0.07111111111111111,0.040404040404040414
412,0.07757575757575758,0.040404040404040414
413,0.08404040404040405,0.040404040404040414
414,0.0905050505050505,0.040404040404040414
415,0.09696969696969696,0.040404040404040414
416,0.10343434343434343,0.040404040404040414
417,0.1098989898989899,0.040404040404040414
418,0.11636363636363635,0.040404040404040414
419,0.12282828282828286,0.040404040404040414
420,0.1292929292929293,0.040404040404040414
421,0.13575757575757574,0.040404040404040414
422,0.14222222222222222,0.040404040404040414
423,0.1486868686868687,0.040404040404040414
424,0.15515151515151515,0.040404040404040414
425,0.16161616161616166,0.040404040404040414
426,0.1680808080808081,0.040404040404040414
427,0.17454545454545453,0.040404040404040414
428,0.18101010101010104,0.040404040404040414
429,0.1874747474747475,0.040404040404040414
430,0.19393939393939394,0.040404040404040414
431,0.2004040404040404,0.040404040404040414
432,0.2068686868686869,0.040404040404040414
433,0.21333333333333326,0.040404040404040414
434,0.2197979797979798,0.040404040404040414
435,0.2262626262626263,0.040404040404040414
436,0.23272727272727275,0.040404040404040414
437,0.2391919191919192,0.040404040404040414
438,0.2456565656565657,0.040404040404040414
439,0.2521212121212121,0.040404040404040414
440,0.2585858585858586,0.040404040404040414
441,0.26505050505050504,0.040404040404040414
442,0.27151515151515154,0.040404040404040414
443,0.277979797979798,0.040404040404040414
444,0.28444444444444444,0.040404040404040414
445,0.2909090909090909,0.040404040404040414
446,0.2973737373737374,0.040404040404040414
447,0.30383838383838385,0.040404040404040414
448,0.3103030303030303,0.040404040404040414
449,0.3167676767676768,0.040404040404040414
450,0.3232323232323233,0.040404040404040414
451,0.3296969696969697,0.040404040404040414
452,0.3361616161616162,0.040404040404040414
453,0.3426262626262626,0.040404040404040414
454,0.34909090909090906,0.040404040404040414
455,0.3555555555555556,0.040404040404040414
456,0.3620202020202021,0.040404040404040414
457,0.3684848484848485,0.040404040404040414
458,0.374949494949495,0.040404040404040414
459,0.38141414141414137,0.040404040404040414
460,0.3878787878787879,0.040404040404040414
461,0.3943434343434343,0.040404040404040414
462,0.4008080808080808,0.040404040404040414
463,0.4072727272727273,0.040404040404040414
464,0.4137373737373738,0.040404040404040414
465,0.42020202020202013,0.040404040404040414
466,0.4266666666666665,0.040404040404040414
467,0.4331313131313131,0.040404040404040414
468,0.4395959595959596,0.040404040404040414
469,0.4460606060606061,0.040404040404040414
470,0.4525252525252526,0.040404040404040414
471,0.458989898989899,0.040404040404040414
472,0.4654545454545455,0.040404040404040414
473,0.4719191919191919,0.040404040404040414
474,0.4783838383838384,0.040404040404040414
475,0.4848484848484849,0.040404040404040414
476,0.4913131313131313,0.040404040404040414
477,0.4977777777777778,0.040404040404040414
478,0.5042424242424243,0.040404040404040414
479,0.5107070707070708,0.040404040404040414
480,0.5171717171717172,0.040404040404040414
481,0.5236363636363637,0.040404040404040414
482,0.5301010101010101,0.040404040404040414
483,0.5365656565656566,0.040404040404040414
484,0.5430303030303031,0.040404040404040414
485,0.5494949494949495,0.040404040404040414
486,0.555959595959596,0.040404040404040414
487,0.5624242424242424,0.040404040404040414
488,0.5688888888888889,0.040404040404040414
489,0.5753535353535354,0.040404040404040414
490,0.5818181818181818,0.040404040404040414
491,0.5882828282828283,0.040404040404040414
492,0.5947474747474748,0.040404040404040414
493,0.6012121212121213,0.040404040404040414
494,0.6076767676767677,0.040404040404040414
495,0.6141414141414141,0.040404040404040414
496,0.6206060606060606,0.040404040404040414
497,0.6270707070707071,0.040404040404040414
498,0.6335353535353536,0.040404040404040414
499,0.64,0.040404040404040414
500,0.0,0.0505050505050505
501,0.0064646464646464655,0.0505050505050505
502,0.012929292929292931,0.0505050505050505
503,0.019393939393939397,0.0505050505050505
504,0.025858585858585862,0.0505050505050505
505,0.032323232323232316,0.0505050505050505
506,0.03878787878787879,0.0505050505050505
507,0.04525252525252525,0.0505050505050505
508,0.051717171717171724,0.0505050505050505
509,0.058181818181818175,0.0505050505050505
510,0.06464646464646465,0.0505050505050505
511,0.07111111111111111,0.0505050505050505
512,0.07757575757575758,0.0505050505050505
513,0.08404040404040405,0.0505050505050505
514,0.0905050505050505,0.0505050505050505
515,0.09696969696969696,0.0505050505050505
516,0.10343434343434343,0.0505050505050505
517,0.1098989898989899,0.0505050505050505
518,0.11636363636363635,0.0505050505050505
519,0.12282828282828286,0.0505050505050505
520,0.1292929292929293,0.0505050505050505
521,0.13575757575757574,0.0505050505050505
522,0.14222222222222222,0.0505050505050505
523,0.1486868686868687,0.0505050505050505
524,0.15515151515151515,0.0505050505050505
525,0.16161616161616166,0.0505050505050505
526,0.1680808080808081,0.0505050505050505
527,0.17454545454545453,0.0505050505050505
528,0.18101010101010104,0.0505050505050505
529,0.1874747474747475,0.0505050505050505
530,0.19393939393939394,0.0505050505050505
531,0.2004040404040404,0.0505050505050505
532,0.2068686868686869,0.0505050505050505
533,0.21333333333333326,0.0505050505050505
534,0.2197979797979798,0.0505050505050505
535,0.2262626262626263,0.0505050505050505
536,0.23272727272727275,0.0505050505050505
537,0.2391919191919192,0.0505050505050505
538,0.2456565656565657,0.0505050505050505
539,0.2521212121212121,0.0505050505050505
540,0.2585858585858586,0.0505050505050505
541,0.26505050505050504,0.0505050505050505
542,0.27151515151515154,0.0505050505050505
543,0.277979797979798,0.0505050505050505
544,0.28444444444444444,0.0505050505050505
545,0.2909090909090909,0.0505050505050505
546,0.2973737373737374,0.0505050505050505
547,0.30383838383838385,0.0505050505050505
548,0.3103030303030303,0.0505050505050505
549,0.3167676767676768,0.0505050505050505
550,0.3232323232323233,0.0505050505050505
551,0.3296969696969697,0.0505050505050505
552,0.3361616161616162,0.0505050505050505
553,0.3426262626262626,0.0505050505050505
554,0.34909090909090906,0.0505050505050505
555,0.3555555555555556,0.0505050505050505
556,0.3620202020202021,0.0505050505050505
557,0.3684848484848485,0.0505050505050505
558,0.374949494949495,0.0505050505050505
559,0.38141414141414137,0.0505050505050505
560,0.3878787878787879,0.0505050505050505
561,0.3943434343434343,0.0505050505050505
562,0.4008080808080808,0.0505050505050505
563,0.4072727272727273,0.0505050505050505
564,0.4137373737373738,0.0505050505050505
565,0.42020202020202013,0.0505050505050505
566,0.4266666666666665,0.0505050505050505
567,0.4331313131313131,0.0505050505050505
568,0.4395959595959596,0.0505050505050505
569,0.4460606060606061,0.0505050505050505
570,0.4525252525252526,0.0505050505050505
571,0.458989898989899,0.0505050505050505
572,0.4654545454545455,0.0505050505050505
573,0.4719191919191919,0.0505050505050505
574,0.4783838383838384,0.0505050505050505
575,0.4848484848484849,0.0505050505050505
576,0.4913131313131313,0.0505050505050505
577,0.4977777777777778,0.0505050505050505
578,0.5042424242424243,0.0505050505050505
579,0.5107070707070708,0.0505050505050505
580,0.5171717171717172,0.0505050505050505
581,0.5236363636363637,0.0505050505050505
582,0.5301010101010101,0.0505050505050505
583,0.5365656565656566,0.0505050505050505
584,0.5430303030303031,0.0505050505050505
585,0.5494949494949495,0.0505050505050505
586,0.555959595959596,0.0505050505050505
587,0.5624242424242424,0.0505050505050505
588,0.5688888888888889,0.0505050505050505
589,0.5753535353535354,0.0505050505050505
590,0.5818181818181818,0.0505050505050505
591,0.5882828282828283,0.0505050505050505
592,0.5947474747474748,0.0505050505050505
593,0.6012121212121213,0.0505050505050505
594,0.6076767676767677,0.0505050505050505
595,0.6141414141414141,0.0505050505050505
596,0.6206060606060606,0.0505050505050505
597,0.6270707070707071,0.0505050505050505
598,0.6335353535353536,0.0505050505050505
599,0.64,0.0505050505050505
600,0.0,0.060606060606060615
601,0.0064646464646464655,0.060606060606060615
602,0.012929292929292931,0.060606060606060615
603,0.019393939393939397,0.060606060606060615
604,0.025858585858585862,0.060606060606060615
605,0.032323232323232316,0.060606060606060615
606,0.03878787878787879,0.060606060606060615
607,0.04525252525252525,0.060606060606060615
608,0.051717171717171724,0.060606060606060615
609,0.058181818181818175,0.060606060606060615
610,0.06464646464646465,0.060606060606060615
611,0.07111111111111111,0.060606060606060615
612,0.07757575757575758,0.060606060606060615
613,0.08404040404040405,0.060606060606060615
614,0.0905050505050505,0.060606060606060615
615,0.09696969696969696,0.060606060606060615
616,0.10343434343434343,0.060606060606060615
617,0.1098989898989899,0.060606060606060615
618,0.11636363636363635,0.060606060606060615
619,0.12282828282828286,0.060606060606060615
620,0.1292929292929293,0.060606060606060615
621,0.13575757575757574,0.060606060606060615
622,0.14222222222222222,0.060606060606060615
623,0.1486868686868687,0.060606060606060615
624,0.15515151515151515,0.060606060606060615
625,0.16161616161616166,0.060606060606060615
626,0.1680808080808081,0.060606060606060615
627,0.17454545454545453,0.060606060606060615
628,0.18101010101010104,0.060606060606060615
629,0.1874747474747475,0.060606060606060615
630,0.19393939393939394,0.060606060606060615
631,0.2004040404040404,0.060606060606060615
632,0.2068686868686869,0.060606060606060615
633,0.21333333333333326,0.060606060606060615
634,0.2197979797979798,0.060606060606060615
635,0.2262626262626263,0.060606060606060615
636,0.23272727272727275,0.060606060606060615
637,0.2391919191919192,0.060606060606060615
638,0.2456565656565657,0.060606060606060615
639,0.2521212121212121,0.060606060606060615
640,0.2585858585858586,0.060606060606060615
641,0.26505050505050504,0.060606060606060615
642,0.27151515151515154,0.060606060606060615
643,0.277979797979798,0.060606060606060615
644,0.28444444444444444,0.060606060606060615
645,0.2909090909090909,0.060606060606060615
646,0.2973737373737374,0.060606060606060615
647,0.30383838383838385,0.060606060606060615
648,0.3103030303030303,0.060606060606060615
649,0.3167676767676768,0.060606060606060615
650,0.3232323232323233,0.060606060606060615
651,0.3296969696969697,0.060606060606060615
652,0.3361616161616162,0.060606060606060615
653,0.3426262626262626,0.060606060606060615
654,0.34909090909090906,0.060606060606060615
655,0.3555555555555556,0.060606060606060615
656,0.3620202020202021,0.060606060606060615
657,0.3684848484848485,0.060606060606060615
658,0.374949494949495,0.060606060606060615
659,0.38141414141414137,0.060606060606060615
660,0.3878787878787879,0.060606060606060615
661,0.3943434343434343,0.060606060606060615
662,0.4008080808080808,0.060606060606060615
663,0.4072727272727273,0.060606060606060615
664,0.4137373737373738,0.060606060606060615
665,0.42020202020202013,0.060606060606060615
666,0.4266666666666665,0.060606060606060615
667,0.4331313131313131,0.060606060606060615
668,0.4395959595959596,0.060606060606060615
669,0.4460606060606061,0.060606060606060615
670,0.4525252525252526,0.060606060606060615
671,0.458989898989899,0.060606060606060615
672,0.4654545454545455,0.060606060606060615
673,0.4719191919191919,0.060606060606060615
674,0.4783838383838384,0.060606060606060615
675,0.4848484848484849,0.060606060606060615
676,0.4913131313131313,0.060606060606060615
677,0.4977777777777778,0.060606060606060615
678,0.5042424242424243,0.060606060606060615
679,0.5107070707070708,0.060606060606060615
680,0.5171717171717172,0.060606060606060615
681,0.5236363636363637,0.060606060606060615
682,0.5301010101010101,0.060606060606060615
683,0.5365656565656566,0.060606060606060615
684,0.5430303030303031,0.060606060606060615
685,0.5494949494949495,0.060606060606060615
686,0.555959595959596,0.060606060606060615
687,0.5624242424242424,0.060606060606060615
688,0.5688888888888889,0.060606060606060615
689,0.5753535353535354,0.060606060606060615
690,0.5818181818181818,0.060606060606060615
691,0.5882828282828283,0.060606060606060615
692,0.5947474747474748,0.060606060606060615
693,0.6012121212121213,0.060606060606060615
694,0.6076767676767677,0.060606060606060615
695,0.6141414141414141,0.060606060606060615
696,0.6206060606060606,0.060606060606060615
697,0.6270707070707071,0.060606060606060615
698,0.6335353535353536,0.060606060606060615
699,0.64,0.060606060606060615
700,0.0,0.0707070707070707
701,0.0064646464646464655,0.0707070707070707
702,0.012929292929292931,0.0707070707070707
703,0.019393939393939397,0.0707070707070707
704,0.025858585858585862,0.0707070707070707
705,0.032323232323232316,0.0707070707070707
706,0.03878787878787879,0.0707070707070707
707,0.04525252525252525,0.0707070707070707
708,0.051717171717171724,0.0707070707070707
709,0.058181818181818175,0.0707070707070707
710,0.06464646464646465,0.0707070707070707
711,0.07111111111111111,0.0707070707070707
712,0.07757575757575758,0.0707070707070707
713,0.08404040404040405,0.0707070707070707
714,0.0905050505050505,0.0707070707070707
715,0.09696969696969696,0.0707070707070707
716,0.10343434343434343,0.0707070707070707
717,0.1098989898989899,0.0707070707070707
718,0.11636363636363635,0.0707070707070707
719,0.12282828282828286,0.0707070707070707
720,0.1292929292929293,0.0707070707070707
721,0.13575757575757574,0.0707070707070707
722,0.14222222222222222,0.0707070707070707
723,0.1486868686868687,0.0707070707070707
724,0.15515151515151515,0.0707070707070707
725,0.16161616161616166,0.0707070707070707
726,0.1680808080808081,0.0707070707070707
727,0.17454545454545453,0.0707070707070707
728,0.18101010101010104,0.0707070707070707
