,0,1,2,3,4,5,6,7,8,9
0,0.0,8.216341645994258e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,8.255038617973995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,8.31019498590368e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8.348877300558043e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,8.407844205577036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,8.446511785802365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,8.544544502451218e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,8.583192294511981e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,8.630437187625175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,8.669073022276634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,8.73378519607378e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,8.77240710629443e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,8.819626539257192e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,8.858237252402632e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,8.923009064315375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,8.961606717133547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,8.999079729065616e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,9.0376680567592e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,9.13903137599052e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,9.177603149548546e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,9.24626858323769e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,9.28482817562016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,9.361154295446625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,9.399701297681036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,9.483985339238879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,9.522519381495633e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,9.583200146781616e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,9.621724081191657e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,9.684551717461245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,9.723065644184771e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,9.764387736355191e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,9.802893997483883e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,9.871495328741325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,9.909991595321837e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,1.0005892521780122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,1.0044376696828226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,1.0091460472564207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,1.0129937198676594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,1.0266152294048064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,1.0304614384835062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,1.0427685075550368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,1.0466134280406194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,1.0536561429432757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,1.0575002280060887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,1.0620077382980738e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,1.0658511998084734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,6.309755762888221e-06,1.0711444720447759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,6.349270435377305e-06,1.0749872679608236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,6.397366746834939e-06,1.087075356123987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,6.436841578520745e-06,1.090917031255847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,6.4751794582565715e-06,1.1020090344141535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,6.514620244532061e-06,1.1058497026001753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,6.6191881306930415e-06,1.1123068814246566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,6.658569029129915e-06,1.1161468786694842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,6.764938495161775e-06,1.1286254519732313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,6.8042626124639e-06,1.1324644232526148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,6.8755436345418344e-06,1.1456843624808764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,6.914827037849218e-06,1.1495223076199297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,7.017385983674657e-06,1.1588626504961984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,7.056619950633419e-06,1.1626998336557435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,7.104441632063284e-06,1.1722360305661479e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,7.143646705243711e-06,1.1760724665043922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,7.203210373117455e-06,1.1797966971415615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,7.2423839185105015e-06,1.1836327217991555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
